player_name,team,pos_type,position,projection_system,fg_id,mlbam_id,PA,AB,IP,R,HR,RBI,SB,AVG,W,SV,ERA,WHIP,SO,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,total_sgp,par,dollar_value
CJ Kayfus,CLE,hitter,1B/OF,atc,33704,692216,331.903,295.22,,37.7867,8.92818,37.955,4.38942,0.232481,,,,,,1.1873762297873354,0.7335717904827113,1.2305037566395778,0.4237271221836235,-0.07033616445191608,0.0,0.0,0.0,0.0,0.0,3.504842734641332,-0.8014229464569524,0.0
Alan Roden,MIN,hitter,OF,atc,31564,702176,195.695,173.919,,22.7005,3.52657,18.5979,2.95098,0.246561,,,,,,0.7133206684967834,0.28975583704210883,0.6029452197498933,0.2848691314618854,0.08142939842415843,0.0,0.0,0.0,0.0,0.0,1.9723202551748296,-2.3339454259234547,0.0
Triston Casas,BOS,hitter,1B,atc,22514,671213,184.345,160.216,,20.5832,7.1717,23.3409,0.318209,0.235777,,,,,,0.6467884841216269,0.5892529955494693,0.7567136117335983,0.030717904375277064,-0.011675864752583873,0.0,0.0,0.0,0.0,0.0,2.0117971310273877,-2.2944685500708966,0.0
Emmanuel Rodriguez,MIN,hitter,OF,atc,sa3014693,691181,71.8147,60.5189,,9.07341,1.61145,7.00009,1.67952,0.21437,,,,,,0.2851149043741503,0.13240260184868194,0.22694340776749156,0.16213034438487073,-0.06941247177073594,0.0,0.0,0.0,0.0,0.0,0.7371787866044586,-3.5690868944938257,0.0
Rob Refsnyder,SEA,hitter,OF,atc,13770,608701,232.556,204.248,,27.2404,7.18771,26.8254,2.68148,0.238124,,,,,,0.8559785175709689,0.5905684354673056,0.8696813456292801,0.2588532889522859,0.009167287395109745,0.0,0.0,0.0,0.0,0.0,2.5842488750149504,-1.7220168060833339,0.0
Walker Jenkins,MIN,hitter,OF,atc,sa3022894,805805,78.1533,69.8585,,9.3328,1.79455,7.69041,2.06016,0.24352,,,,,,0.29326574898996854,0.1474467648065731,0.24932363048606443,0.19887494658469998,0.022048963672873213,0.0,0.0,0.0,0.0,0.0,0.9109600545401793,-3.395305626558105,0.0
Daniel Schneemann,CLE,hitter,2B/OF,atc,25180,682177,219.176,195.753,,23.727,5.54855,21.2762,4.07285,0.216431,,,,,,0.7455765071880874,0.4558890790825059,0.6897758932160449,0.3931674366056497,-0.20427730176454117,0.0,0.0,0.0,0.0,0.0,2.080131614327747,-2.226134066770537,0.0
Zach Cole,HOU,hitter,OF,atc,31583,805904,305.525,274.086,,35.7985,10.0703,34.3315,8.77491,0.210288,,,,,,1.1249007709602035,0.8274125299554946,1.1130296330146663,0.8470748667751775,-0.37050025641762624,0.0,0.0,0.0,0.0,0.0,3.541917544287916,-0.7643481368103684,0.0
Jeremiah Jackson,BAL,hitter,3B/OF,atc,22239,669236,204.741,191.218,,22.9654,5.76894,22.5711,2.94788,0.237831,,,,,,0.7216446545360687,0.47399712427250934,0.7317566418518661,0.28456987687272123,0.005771355703395601,0.0,0.0,0.0,0.0,0.0,2.217739653236561,-2.088526027861723,0.0
César Salazar,HOU,hitter,C,atc,21587,663967,119.315,103.902,,11.6091,2.16815,11.0788,0.818449,0.206061,,,,,,0.36479421037624754,0.17814310167750766,0.3591754714545792,0.07900794169253898,-0.1624874402120164,0.0,0.0,0.0,0.0,0.0,0.8186332849888569,-3.4876323961094275,0.0
Andy Ibáñez,ATH,hitter,2B/3B,atc,18819,628451,189.941,173.245,,19.4739,4.06789,18.9879,2.84892,0.239621,,,,,,0.6119308106094363,0.3342326600479288,0.6155890470477312,0.27501689811669167,0.020788347591800947,0.0,0.0,0.0,0.0,0.0,1.857557763413589,-2.448707917684695,0.0
Anthony Santander,TOR,hitter,OF,atc,14551,623993,116.486,103.858,,14.1915,5.44195,15.5756,0.166385,0.224696,,,,,,0.44594129058708404,0.44713043478260867,0.504962042205649,0.01606176607035148,-0.06531175686204047,0.0,0.0,0.0,0.0,0.0,1.3487837767836528,-2.9574819043146316,0.0
Trey Sweeney,DET,hitter,SS,atc,29575,700242,60.4906,55.0749,,7.25432,1.21306,5.554,0.860439,0.214578,,,,,,0.22795341036054648,0.09966942827798699,0.18006106874920869,0.08306139336963762,-0.06259367249834058,0.0,0.0,0.0,0.0,0.0,0.5281516282590392,-3.778114052839245,0.0
Nick Loftin,KCR,hitter,2B/OF,atc,27630,679845,133.418,118.517,,14.3141,2.3861,13.2399,1.89581,0.234634,,,,,,0.449793765817044,0.196050667579596,0.42923848471959813,0.18300962667207404,-0.015433865029878343,0.0,0.0,0.0,0.0,0.0,1.2426586797584338,-3.06360700133985,0.0
Christian Vázquez,HOU,hitter,C,atc,9774,543877,115.885,105.918,,10.7682,2.16288,10.3173,0.934509,0.220147,,,,,,0.3383705038438388,0.1777100992810681,0.334487588153801,0.09021164737589381,-0.09078219228159486,0.0,0.0,0.0,0.0,0.0,0.8499976463730068,-3.4562680347252774,0.0
Ryan Mountcastle,BAL,hitter,1B,atc,18373,663624,183.974,169.753,,20.8025,5.76302,22.3017,1.12181,0.256255,,,,,,0.6536795756218733,0.4735107155083875,0.7230226749953595,0.10829251311945784,0.16204483603425365,0.0,0.0,0.0,0.0,0.0,2.1205503152793317,-2.1857153658189525,0.0
J.C. Escarra,NYY,hitter,C,atc,20084,641555,147.92,131.363,,14.8803,2.83201,14.6587,1.31809,0.21965,,,,,,0.4675855396767774,0.23268825744608007,0.47523608002773227,0.1272401553004753,-0.11586681648357663,0.0,0.0,0.0,0.0,0.0,1.1868832159674885,-3.119382465130796,0.0
Reese McGuire,CHW,hitter,C,atc,15674,624512,103.716,94.7003,,10.1699,2.70275,11.4311,0.760292,0.224068,,,,,,0.319570047644124,0.22206778500513522,0.3705970621136261,0.07339382906607968,-0.06253683012293011,0.0,0.0,0.0,0.0,0.0,0.923091893706035,-3.3831737873922494,0.0
Paul Goldschmidt,NYY,hitter,1B,atc,9218,502671,341.042,309.733,,41.4689,10.2538,37.4071,3.86921,0.247159,,,,,,1.3030824638147291,0.842489558370421,1.2127408002896154,0.3735093061097133,0.1543112069395572,0.0,0.0,0.0,0.0,0.0,3.886133335524036,-0.42013234557424806,0.0
Leo Jiménez,TOR,hitter,2B/SS,atc,23782,677870,124.127,109.011,,13.583,2.88328,11.7816,1.01372,0.230164,,,,,,0.4268203185036369,0.2369007874015748,0.38196029664668285,0.0978581813314704,-0.03864479886203892,0.0,0.0,0.0,0.0,0.0,1.104894785021326,-3.2013708960769582,0.0
Ezequiel Duran,TEX,hitter,3B,atc,23733,677649,266.613,247.519,,28.2022,5.06329,24.4609,7.91832,0.234411,,,,,,0.8862012800193821,0.416018349880178,0.793024090127389,0.7643850317647957,-0.035002591354288654,0.0,0.0,0.0,0.0,0.0,2.824626160437456,-1.4816395206608282,0.0
Orlando Arcia,MIN,hitter,SS,atc,13185,606115,125.2,114.977,,11.6855,3.17227,12.0114,0.25193,0.222624,,,,,,0.36719493719165486,0.26064525847312564,0.3894104287314089,0.02431974472520749,-0.08425713177628824,0.0,0.0,0.0,0.0,0.0,0.9573132373451086,-3.3489524437531757,0.0
Michael Helman,TEX,hitter,OF,atc,24605,680737,99.124,90.6018,,10.9921,2.34505,9.62849,2.5032,0.211252,,,,,,0.3454061417230234,0.19267785005135227,0.31215631974091973,0.24164325406318973,-0.11809024955641816,0.0,0.0,0.0,0.0,0.0,0.973793316022067,-3.3324723650762174,0.0
Juan Brito,CLE,hitter,2B,atc,sa3009808,682877,114.809,101.207,,12.5117,2.31313,11.5677,1.73695,0.228336,,,,,,0.39315672377397876,0.19005518657993836,0.3750256436748688,0.1676742769834841,-0.04516080369624089,0.0,0.0,0.0,0.0,0.0,1.080751027316029,-3.2255146537822554,0.0
Randal Grichuk,NYY,hitter,OF,atc,10243,545341,160.177,147.473,,18.8407,6.17878,18.934,0.580031,0.239597,,,,,,0.5920336873173431,0.5076710715508387,0.6138416052750301,0.05599256084113375,0.01751827992622506,0.0,0.0,0.0,0.0,0.0,1.7870572049105704,-2.519208476187714,0.0
Leody Taveras,BAL,hitter,OF,atc,18900,665750,86.1382,78.921,,9.93105,2.09239,8.78775,3.51276,0.231977,,,,,,0.3120646340333905,0.17191838411502908,0.2848994700937808,0.3390998550427494,-0.02079866706937807,0.0,0.0,0.0,0.0,0.0,1.0871836762155718,-3.2190820048827122,0.0
Taylor Trammell,HOU,hitter,OF,atc,19960,666211,52.3483,46.2918,,6.1878,1.59335,5.50159,1.26767,0.207316,,,,,,0.19444001817248063,0.13091543991783636,0.17836193288079924,0.12237292420832684,-0.06947863206968341,0.0,0.0,0.0,0.0,0.0,0.5566116831097596,-3.7496539979885246,0.0
Mitch Garver,SEA,hitter,C/DH,atc,15161,641598,112.336,97.947,,12.3468,4.1862,12.7602,0.410396,0.203754,,,,,,0.38797505032030505,0.34395344060253336,0.4136865771432575,0.03961706012085203,-0.16451225002916015,0.0,0.0,0.0,0.0,0.0,1.020719878157788,-3.2855458029404963,0.0
Luke Maile,KCR,hitter,C,atc,13355,571912,99.0554,86.955,,9.71019,1.8732,9.06248,1.37881,0.213192,,,,,,0.3051245224568085,0.15390893529613145,0.2938062359233577,0.1331016838985565,-0.10487299146439696,0.0,0.0,0.0,0.0,0.0,0.781068386110457,-3.5251972949878274,0.0
Cody Freeman,TEX,hitter,2B,atc,25629,683227,170.47,157.531,,18.1026,3.95241,17.9572,2.16881,0.237405,,,,,,0.5688402781229431,0.32474440260184867,0.5821736809044454,0.20936333726621387,0.0013875103755005642,0.0,0.0,0.0,0.0,0.0,1.6865092092709515,-2.6197564718273325,0.0
Kristian Campbell,BOS,hitter,2B,atc,33644,692225,124.295,110.192,,14.1818,2.76087,12.494,1.61995,0.242723,,,,,,0.4456364862662797,0.22684313591235877,0.40505635451073335,0.1563798295859956,0.030372700578442414,0.0,0.0,0.0,0.0,0.0,1.26428850685381,-3.041977174244474,0.0
Rhys Hoskins,CLE,hitter,1B,atc,16472,656555,397.466,344.89,,43.8028,15.2812,49.4693,2.48768,0.219291,,,,,,1.3764208972503205,1.2555590551181102,1.6037981685767424,0.24014505044259982,-0.3104175362296264,0.0,0.0,0.0,0.0,0.0,4.165505635158146,-0.14076004594013813,0.0
Andrew Knizner,SEA,hitter,C,atc,19514,668800,111.612,99.6939,,11.3918,1.91885,10.1879,0.411953,0.213604,,,,,,0.35796596512771334,0.1576597055802807,0.3302924310965184,0.03976736315160323,-0.1181760254781322,0.0,0.0,0.0,0.0,0.0,0.7675094394779834,-3.538756241620301,0.0
George Valera,CLE,hitter,DH/OF,atc,22541,671655,349.25,310.757,,38.6645,10.7959,37.0581,2.22502,0.221769,,,,,,1.2149594496638347,0.8870304690174596,1.2014261958615502,0.21478949870393035,-0.2410592490375029,0.0,0.0,0.0,0.0,0.0,3.2771463642092717,-1.0291193168890125,0.0
James Outman,MIN,hitter,OF,atc,24770,681546,200.085,176.973,,24.0861,6.41462,20.8327,4.08772,0.203208,,,,,,0.756860551683019,0.5270485450188291,0.6753975921735036,0.3946028932962536,-0.302092895093406,0.0,0.0,0.0,0.0,0.0,2.0518166870781993,-2.254448994020085,0.0
Alex Jackson,MIN,hitter,C,atc,17276,656577,42.0988,38.5602,,4.73099,1.3471,4.80099,0.084978,0.200102,,,,,,0.14866249419403085,0.11068264293050324,0.15564843184268334,0.008203244025160488,-0.07183152284874708,0.0,0.0,0.0,0.0,0.0,0.3513652901436308,-3.9549003909546534,0.0
Jonny DeLuca,TBR,hitter,OF,atc,26365,676356,275.684,251.842,,29.7977,6.18323,27.3612,10.3822,0.2279,,,,,,0.9363368773228168,0.508036699760356,0.8870520191323097,1.0022325792325217,-0.11788676050531288,0.0,0.0,0.0,0.0,0.0,3.2157714149426915,-1.0904942661555928,0.0
Brett Harris,ATH,hitter,3B,atc,29788,695391,111.835,99.1721,,12.2379,2.54386,10.8304,1.41087,0.227795,,,,,,0.38455307191457394,0.20901280383430332,0.3511223260679563,0.13619655555294524,-0.04694473879191959,0.0,0.0,0.0,0.0,0.0,1.0339400185778593,-3.2723256625204247,0.0
Kameron Misner,KCR,hitter,OF,atc,26374,670224,50.4835,44.9149,,5.51332,1.31793,4.57706,1.60908,0.204736,,,,,,0.17324574824504685,0.10828592947620677,0.14838860556882483,0.15533050784915203,-0.07322627526063058,0.0,0.0,0.0,0.0,0.0,0.5120245158785999,-3.7942411652196846,0.0
Austin Hedges,CLE,hitter,C,atc,12976,595978,141.865,125.743,,12.4418,3.29368,11.6099,1.26572,0.186536,,,,,,0.3909602472766362,0.2706207463197535,0.37639377062863477,0.12218468341836869,-0.3198278849382081,0.0,0.0,0.0,0.0,0.0,0.8403315627051848,-3.4659341183930996,0.0
Dom Keegan,TBR,hitter,C,atc,sa3020194,681371,68.5681,62.0022,,6.83169,1.83141,7.38872,0.086451,0.225055,,,,,,0.21467305467997577,0.15047531667237246,0.239542819569437,0.008345438221882717,-0.03787365624659893,0.0,0.0,0.0,0.0,0.0,0.5751629728970691,-3.731102708201215,0.0
Zack Gelof,ATH,hitter,2B,atc,29766,680869,164.374,147.928,,19.8241,5.20361,17.0947,5.02875,0.217007,,,,,,0.6229351892842485,0.4275475522081479,0.5542113705342271,0.48544403718051504,-0.1500945331508984,0.0,0.0,0.0,0.0,0.0,1.9400436160562402,-2.3662220650420442,0.0
Derek Hill,CHW,hitter,OF,atc,16947,656537,140.682,128.311,,15.7694,3.56127,13.179,4.25296,0.232311,,,,,,0.495523840875451,0.2926069154399178,0.42726410245693575,0.41055412823609116,-0.03166453922758068,0.0,0.0,0.0,0.0,0.0,1.594284447780815,-2.711981233317469,0.0
Oswald Peraza,LAA,hitter,3B,atc,22823,672724,277.067,252.204,,29.5699,7.20971,26.2564,8.8809,0.213672,,,,,,0.9291786892527933,0.5923760356042451,0.8512343258024347,0.8573064777124408,-0.2980992977478669,0.0,0.0,0.0,0.0,0.0,2.931996230624047,-1.3742694504742374,0.0
Sam Haggerty,TEX,hitter,OF,atc,18054,664059,223.024,199.648,,27.9799,3.38747,18.7226,11.4101,0.237214,,,,,,0.8792159191415674,0.2783268743580965,0.6069880024782021,1.1014596089750723,-0.00015481100179909647,0.0,0.0,0.0,0.0,0.0,2.865835593951139,-1.4404300871471452,0.0
Ryan Bliss,SEA,hitter,2B,atc,29547,669208,100.804,91.0599,,11.8286,2.26349,9.40905,5.51367,0.216359,,,,,,0.3716915865016652,0.18597658336186237,0.30504205958133634,0.5322551776248752,-0.09535417164321018,0.0,0.0,0.0,0.0,0.0,1.299611235426529,-3.006654445671755,0.0
Everson Pereira,CHW,hitter,OF,atc,23695,677592,225.238,202.639,,27.7099,8.25298,26.1561,4.53251,0.219221,,,,,,0.8707316751604158,0.6780948990071893,0.8479825927819907,0.4375401348170135,-0.18309652355712364,0.0,0.0,0.0,0.0,0.0,2.6512527782094852,-1.655012902888799,0.0
Jacob Melton,TBR,hitter,OF,atc,31661,689200,133.886,122.339,,15.2357,3.23181,13.2378,7.16213,0.215766,,,,,,0.47875331860604137,0.2655372817528243,0.42917040257260974,0.6913871840937972,-0.13174834551945316,0.0,0.0,0.0,0.0,0.0,1.7330998415058192,-2.5731658395924653,0.0
Alejandro Osuna,TEX,hitter,OF,atc,27915,696030,69.6057,61.7131,,8.27682,1.14756,6.52625,2.04251,0.237641,,,,,,0.26008355654842613,0.09428770968846284,0.21158148180131853,0.1971711261012327,0.0012743120587149904,0.0,0.0,0.0,0.0,0.0,0.7643981861981551,-3.541867494900129,0.0
Oswaldo Cabrera,NYY,hitter,3B/OF,atc,21707,665828,135.943,122.261,,15.3497,3.00577,13.3567,1.78074,0.227659,,,,,,0.4823355549536387,0.24696501198219786,0.4330251488949506,0.17190148938977487,-0.05870851961879164,0.0,0.0,0.0,0.0,0.0,1.2755186856017704,-3.030746995496514,0.0
Tristan Gray,MIN,hitter,1B/2B/3B,atc,19877,656484,89.5237,81.7689,,9.12772,2.42239,9.33207,0.209205,0.209467,,,,,,0.286821494339396,0.19903238616912014,0.3025463625931631,0.020195340750355388,-0.11390076389849065,0.0,0.0,0.0,0.0,0.0,0.6946948199535439,-3.6115708611447404,0.0
Starling Marte,KCR,hitter,OF,atc,9241,516782,257.116,233.324,,29.9605,5.61106,26.3694,6.95278,0.256574,,,,,,0.9414525622121926,0.46102512838069154,0.8548977937118082,0.671177845951368,0.2264636816532716,0.0,0.0,0.0,0.0,0.0,3.155017011909332,-1.151248669188952,0.0
Elias Díaz,KCR,hitter,C,atc,11680,553869,82.0782,75.6456,,7.78991,1.84215,8.44465,0.123244,0.220411,,,,,,0.24478332233782418,0.15135775419376923,0.2737761440786829,0.011897204060308308,-0.06383375296672865,0.0,0.0,0.0,0.0,0.0,0.617980671703856,-3.6882850093944284,0.0
Joey Loperfido,HOU,hitter,OF,atc,29630,694388,354.167,321.57,,39.3681,7.99232,35.7102,6.4746,0.231133,,,,,,1.2370687610161986,0.6566781239301609,1.157727183516023,0.625017342904094,-0.09836338970893588,0.0,0.0,0.0,0.0,0.0,3.5781280216575406,-0.7281376594407436,0.0
Andrew McCutchen,TEX,hitter,OF,atc,9847,457705,204.701,177.854,,22.1099,5.80036,20.9348,1.08138,0.226217,,,,,,0.6947621703661607,0.47657870592262924,0.6787076813199376,0.10438965407432571,-0.09827168139921484,0.0,0.0,0.0,0.0,0.0,1.8561665302838386,-2.4500991508144456,0.0
Carlos Cortes,ATH,hitter,OF,atc,21842,666126,146.251,132.661,,16.3893,4.41419,16.8916,0.793686,0.233011,,,,,,0.5150030365936579,0.3626859294762067,0.5476268543183531,0.07661747672754746,-0.02807871711027917,0.0,0.0,0.0,0.0,0.0,1.4738545800054859,-2.8324111010927986,0.0
Masataka Yoshida,BOS,hitter,DH/OF,atc,31837,807799,213.302,192.935,,23.8727,4.82602,26.5948,2.38849,0.272094,,,,,,0.7501548566253237,0.3965233824032865,0.8622052774885586,0.230569868926729,0.3375014536479523,0.0,0.0,0.0,0.0,0.0,2.5769548390918495,-1.7293108420064347,0.0
Nate Eaton,BOS,hitter,3B/OF,atc,25055,681987,81.1492,74.2362,,9.1065,1.39168,7.7164,3.0686,0.2252,,,,,,0.28615469560872925,0.11434549811708318,0.2501662281052203,0.2962234297772068,-0.04480663087606508,0.0,0.0,0.0,0.0,0.0,0.9020832207321745,-3.4041824603661097,0.0
Andruw Monasterio,BOS,hitter,2B/3B,atc,19455,655316,122.229,109.686,,13.8902,2.78029,12.1863,3.15876,0.235157,,,,,,0.436473502766636,0.22843875385142073,0.3950806989734392,0.3049269116349637,-0.011405565789620088,0.0,0.0,0.0,0.0,0.0,1.3535143014368396,-2.9527513796614446,0.0
Jhonny Pereda,SEA,hitter,C,atc,19802,640902,33.1303,29.7729,,3.06192,0.507164,2.76767,0.0540837,0.218407,,,,,,0.09621509752136169,0.041670441629578905,0.08972805512155606,0.0052209017496713545,-0.02811758499457475,0.0,0.0,0.0,0.0,0.0,0.20471691102759326,-4.101548770070691,0.0
Jace Jung,DET,hitter,3B,atc,31437,690291,76.4996,67.3355,,8.48903,1.76339,7.84849,0.221789,0.212983,,,,,,0.26675185808635266,0.1448865457035262,0.25444859515078805,0.02141012131488526,-0.08191679510907943,0.0,0.0,0.0,0.0,0.0,0.6055803251464726,-3.7006853559518116,0.0
Tanner Murray,CHW,hitter,2B/3B,atc,sa3016805,695020,62.853,58.7902,,6.28002,1.19958,6.02346,0.28544,0.229618,,,,,,0.19733785883893173,0.09856186237589866,0.19528099480880598,0.027554590300334327,-0.02245190607107725,0.0,0.0,0.0,0.0,0.0,0.4962834002528934,-3.8099822808453907,0.0
Johnathan Rodríguez,CLE,hitter,OF,atc,22530,671286,108.175,98.0541,,11.9341,3.24086,12.2536,0.696495,0.236368,,,,,,0.3750067262794856,0.26628086271824714,0.39726256968406615,0.06723526615481837,-0.004238173635798901,0.0,0.0,0.0,0.0,0.0,1.1015472512008184,-3.204718429897466,0.0
Isiah Kiner-Falefa,BOS,hitter,SS,atc,16512,643396,214.071,198.757,,21.9884,2.20395,18.79,6.29244,0.249932,,,,,,0.6909442605746424,0.18108456008216361,0.6091731151958284,0.6074327571098505,0.12667584543895072,0.0,0.0,0.0,0.0,0.0,2.215310538401436,-2.0909551426968482,0.0
Angel Martínez,CLE,hitter,OF,atc,26540,682657,290.781,264.889,,31.9388,6.26698,27.9451,4.89827,0.230914,,,,,,1.0036169320933488,0.514917904827114,0.9059820980020726,0.47284831498885443,-0.08393617190442788,0.0,0.0,0.0,0.0,0.0,2.813429078006962,-1.4928366030913223,0.0
Jahmai Jones,DET,hitter,2B/DH/OF,atc,18872,663330,140.436,122.348,,17.9872,3.94144,15.6694,2.91813,0.23827,,,,,,0.5652140493991473,0.3238430674426566,0.5080030447711289,0.28169799815412905,0.006387612346718367,0.0,0.0,0.0,0.0,0.0,1.6851457721137804,-2.621119908984504,0.0
Gabriel Gonzalez,MIN,hitter,OF,atc,sa3015723,694224,52.0164,47.7799,,5.3681,1.02506,5.32218,0.244844,0.262748,,,,,,0.16868248190822152,0.0842226634714139,0.1725454481230939,0.023635706654621138,0.06117609808296392,0.0,0.0,0.0,0.0,0.0,0.5102623982403143,-3.7960032828579697,0.0
Korey Lee,CHW,hitter,C,atc,25543,686676,122.036,113.876,,12.7341,3.09687,11.6837,1.50458,0.217643,,,,,,0.40014522696437915,0.25445011982197874,0.37878637179422564,0.14524273218216444,-0.11190993760759829,0.0,0.0,0.0,0.0,0.0,1.0667145131551499,-3.2395511679431346,0.0
Richie Palacios,TBR,hitter,OF,atc,24589,680700,170.186,149.285,,19.7112,3.09124,14.5076,6.26378,0.225533,,,,,,0.619387518375093,0.25398753851420747,0.47033740745157,0.604666100166158,-0.0876094654972459,0.0,0.0,0.0,0.0,0.0,1.8607690990097825,-2.4454965820885017,0.0
Max Schuemann,NYY,hitter,SS,atc,24488,680474,72.0066,63.5729,,7.81016,0.947309,5.85186,2.3904,0.218577,,,,,,0.24541964063641053,0.07783435809654227,0.18971771079775734,0.23075424836714956,-0.05949611860309108,0.0,0.0,0.0,0.0,0.0,0.6842298392947685,-3.6220358418035157,0.0
Willie MacIver,TEX,hitter,C,atc,24641,680862,30.311,27.8595,,3.45278,0.420839,3.33149,0.450247,0.218659,,,,,,0.10849714049348358,0.03457766518315645,0.10800713898583025,0.04346402613142737,-0.025958313471371244,0.0,0.0,0.0,0.0,0.0,0.2685876573225264,-4.037678023775758,0.0
Ryan Kreidler,MIN,hitter,3B/SS,atc,25867,668952,100.36,87.5296,,9.85644,1.61358,7.64669,3.14581,0.191784,,,,,,0.3097201546132656,0.1325776104073947,0.2479062250259068,0.30367679972216477,-0.19958413504959974,0.0,0.0,0.0,0.0,0.0,0.7942966547191321,-3.511969026379152,0.0
David Fry,CLE,hitter,DH,atc,24934,681807,208.917,187.523,,22.6005,7.15884,24.911,1.76927,0.220048,,,,,,0.7101783559111717,0.5881963711057856,0.8076163636318936,0.17079424740986723,-0.16165721426174384,0.0,0.0,0.0,0.0,0.0,2.115128123796974,-2.1911375573013103,0.0
Sam Antonacci,CHW,hitter,2B/3B,atc,sa3025363,803011,26.4137,23.0842,,3.25142,0.20845,2.2355,1.18918,0.2451,,,,,,0.10216977987109585,0.017127011297500855,0.0724750664726064,0.11479599107816553,0.009115915285816716,0.0,0.0,0.0,0.0,0.0,0.3156837640051854,-3.990581917093099,0.0
Josh Rojas,KCR,hitter,2B/3B,atc,19734,668942,60.9089,54.586,,5.73455,0.889255,5.2433,0.92133,0.229955,,,,,,0.18019748637819558,0.07306442998972953,0.16998815300193118,0.08893942923699209,-0.019923348248546795,0.0,0.0,0.0,0.0,0.0,0.49226615035830157,-3.8139995307399825,0.0
Bryce Teodosio,LAA,hitter,OF,atc,29524,669326,215.879,198.021,,21.6894,2.8138,16.2828,9.08587,0.20938,,,,,,0.6815487459436634,0.2311920575145498,0.5278895157057283,0.8770929980805025,-0.27669962068034337,0.0,0.0,0.0,0.0,0.0,2.0410236965641007,-2.2652419845341836,0.0
Miles Mastrobuoni,SEA,hitter,3B,atc,20017,670156,40.3425,35.8571,,4.60588,0.178051,2.93838,1.04481,0.230612,,,,,,0.14473114691817204,0.014629318726463537,0.09526248527030964,0.10085941525957226,-0.0119054756223395,0.0,0.0,0.0,0.0,0.0,0.343576890552178,-3.9626887905461063,0.0
Nolan Jones,CLE,hitter,OF,atc,20529,666134,117.47,103.017,,12.9108,2.79571,11.3397,2.42094,0.220166,,,,,,0.405697693303155,0.22970571722013008,0.3676338677161328,0.23370238873910934,-0.08819754146663115,0.0,0.0,0.0,0.0,0.0,1.1485421255118962,-3.1577235555863883,0.0
Tre' Morgan,TBR,hitter,1B,atc,sa3022919,691003,41.037,36.5563,,4.52174,0.596049,4.3107,0.419908,0.247296,,,,,,0.14208720510863837,0.04897355700102705,0.1397531957251015,0.040535289040894006,0.018463894604915893,0.0,0.0,0.0,0.0,0.0,0.3898131414805768,-3.9164525396177075,0.0
Jose Siri,LAA,hitter,OF,atc,17452,642350,36.4831,33.6882,,4.50938,1.37044,4.11319,1.2343,0.204554,,,,,,0.14169881527305678,0.11260034234851078,0.1333499077004965,0.11915159335658161,-0.05523063867171438,0.0,0.0,0.0,0.0,0.0,0.45157002000693136,-3.8546956610913528,0.0
Tyler Tolbert,KCR,hitter,OF,atc,25779,686475,122.145,110.034,,14.479,1.47811,9.46709,12.3307,0.214265,,,,,,0.45497543927071765,0.1214469017459774,0.30692372044381455,1.1903285685830032,-0.1267837684050556,0.0,0.0,0.0,0.0,0.0,1.9468908616384573,-2.359374819459827,0.0
Jonatan Clase,TOR,hitter,OF,atc,26599,682729,34.2693,31.2174,,4.20584,0.550455,2.71044,1.9584,0.220171,,,,,,0.13216063965069103,0.04522738788086272,0.08787265451577335,0.18905167336103817,-0.026718805137817565,0.0,0.0,0.0,0.0,0.0,0.42759355027054774,-3.8786721308277365,0.0
Jonah Bride,TEX,hitter,1B/3B,atc,24703,681146,37.1641,32.4774,,3.33461,0.525099,3.15316,0.0654632,0.215579,,,,,,0.10478386971106622,0.043144046559397464,0.10222566790371891,0.006319407426250161,-0.0352800257753845,0.0,0.0,0.0,0.0,0.0,0.22119296582504824,-4.085072715273236,0.0
Nelson Rada,LAA,hitter,OF,atc,sa3018421,703185,79.3146,70.1667,,8.53958,0.451031,5.54661,3.70235,0.236551,,,,,,0.2683402970983794,0.03705834988017802,0.17982148443194965,0.3574016865136028,-0.0023885395073639454,0.0,0.0,0.0,0.0,0.0,0.840233278416746,-3.466032402681538,0.0
Victor Mesa Jr.,TBR,hitter,OF,atc,25999,683748,30.5548,28.0421,,2.70322,0.614401,3.68008,0.1934,0.233258,,,,,,0.08494362227677253,0.050481424169804855,0.11930845118519766,0.01866962501431004,-0.005587798680979774,0.0,0.0,0.0,0.0,0.0,0.2678153239651053,-4.038450357133179,0.0
Stuart Fairchild,CLE,hitter,OF,atc,20321,656413,46.4488,41.4541,,5.30377,1.18066,4.38027,1.61121,0.21717,,,,,,0.16666103222189754,0.09700732625813077,0.14200865999461582,0.15553612471202938,-0.04172220293371772,0.0,0.0,0.0,0.0,0.0,0.5194909402529558,-3.7867747408453285,0.0
Myles Straw,TOR,hitter,OF,atc,17620,664702,158.447,143.004,,19.1442,1.63263,12.4822,6.75954,0.232434,,,,,,0.6015706060146746,0.13414282779869907,0.4046737976847988,0.6525236663352084,-0.034407933092974886,0.0,0.0,0.0,0.0,0.0,1.758502964740406,-2.5477627163578784,0.0
Kyren Paris,LAA,hitter,2B/OF,atc,26420,677347,62.0711,55.6839,,7.55605,1.38491,5.29815,3.11215,0.200367,,,,,,0.23743471012511266,0.11378925025676138,0.17176639384112707,0.30042747408627196,-0.10298987137603693,0.0,0.0,0.0,0.0,0.0,0.7204279569332361,-3.585837724165048,0.0
